TxSeq,StratTime,EndTime,TimeUse
5298244,2025-03-02T20:48:22.012746Z,2025-03-02T20:48:22.012751Z,5
5298245,2025-03-02T20:48:22.012756Z,2025-03-02T20:48:22.012757Z,1
5298246,2025-03-02T20:48:22.012759Z,2025-03-02T20:48:22.012766Z,7
5298247,2025-03-02T20:48:22.012755Z,2025-03-02T20:48:22.012756Z,1
5298248,2025-03-02T20:48:22.012746Z,2025-03-02T20:48:22.012752Z,6
5298249,2025-03-02T20:48:27.604877Z,2025-03-02T20:48:27.604883Z,6
5298250,2025-03-02T20:48:27.604885Z,2025-03-02T20:48:27.604890Z,5
5298251,2025-03-02T20:48:27.604871Z,2025-03-02T20:48:27.604881Z,10
5298252,2025-03-02T20:48:33.891736Z,2025-03-02T20:48:33.891738Z,2
5298253,2025-03-02T20:48:33.891735Z,2025-03-02T20:48:33.891743Z,8
5298254,2025-03-02T20:48:33.891731Z,2025-03-02T20:48:33.891732Z,1
5298255,2025-03-02T20:48:33.891733Z,2025-03-02T20:48:33.891734Z,1
5298256,2025-03-02T20:48:33.891720Z,2025-03-02T20:48:33.891727Z,7
5298257,2025-03-02T20:48:40.131687Z,2025-03-02T20:48:40.131691Z,4
5298258,2025-03-02T20:48:40.131674Z,2025-03-02T20:48:40.131683Z,9
5298259,2025-03-02T20:48:40.131691Z,2025-03-02T20:48:40.131692Z,1
5298260,2025-03-02T20:48:40.131691Z,2025-03-02T20:48:40.131693Z,2
5298261,2025-03-02T20:48:40.131687Z,2025-03-02T20:48:40.131691Z,4
5298262,2025-03-02T20:48:40.131687Z,2025-03-02T20:48:40.131688Z,1
5298263,2025-03-02T20:48:40.131688Z,2025-03-02T20:48:40.131689Z,1
5298264,2025-03-02T20:48:40.131677Z,2025-03-02T20:48:40.131682Z,5
5298265,2025-03-02T20:48:45.737183Z,2025-03-02T20:48:45.737184Z,1
5298266,2025-03-02T20:48:45.737186Z,2025-03-02T20:48:45.737193Z,7
5298267,2025-03-02T20:48:45.737174Z,2025-03-02T20:48:45.737179Z,5
5298268,2025-03-02T20:48:45.737184Z,2025-03-02T20:48:45.737188Z,4
5298269,2025-03-02T20:48:45.737183Z,2025-03-02T20:48:45.737184Z,1
5298270,2025-03-02T20:48:45.737170Z,2025-03-02T20:48:45.737178Z,8
5298271,2025-03-02T20:48:57.850831Z,2025-03-02T20:48:57.850837Z,6
5298272,2025-03-02T20:48:57.850835Z,2025-03-02T20:48:57.850841Z,6
5298273,2025-03-02T20:48:57.850826Z,2025-03-02T20:48:57.850837Z,11
5298274,2025-03-02T20:49:04.160011Z,2025-03-02T20:49:04.160018Z,7
5298275,2025-03-02T20:49:09.822387Z,2025-03-02T20:49:09.822391Z,4
5298276,2025-03-02T20:49:09.822395Z,2025-03-02T20:49:09.822398Z,3
5298277,2025-03-02T20:49:09.822382Z,2025-03-02T20:49:09.822392Z,10
5298278,2025-03-02T20:49:16.123914Z,2025-03-02T20:49:16.123923Z,9
5298279,2025-03-02T20:49:16.123926Z,2025-03-02T20:49:16.123933Z,7
5298280,2025-03-02T20:49:16.123926Z,2025-03-02T20:49:16.123935Z,9
5298281,2025-03-02T20:49:16.123927Z,2025-03-02T20:49:16.123928Z,1
5298282,2025-03-02T20:49:16.123928Z,2025-03-02T20:49:16.123930Z,2
5298283,2025-03-02T20:49:16.123912Z,2025-03-02T20:49:16.123922Z,10
5298284,2025-03-02T20:49:21.768490Z,2025-03-02T20:49:21.768495Z,5
5298285,2025-03-02T20:49:21.768480Z,2025-03-02T20:49:21.768489Z,9
5298286,2025-03-02T20:49:28.155133Z,2025-03-02T20:49:28.155142Z,9
5298287,2025-03-02T20:49:28.155142Z,2025-03-02T20:49:28.155147Z,5
5298288,2025-03-02T20:49:28.155132Z,2025-03-02T20:49:28.155143Z,11
5298289,2025-03-02T20:49:33.762669Z,2025-03-02T20:49:33.762678Z,9
5298290,2025-03-02T20:49:33.762687Z,2025-03-02T20:49:33.762689Z,2
5298291,2025-03-02T20:49:33.762683Z,2025-03-02T20:49:33.762685Z,2
5298292,2025-03-02T20:49:33.762686Z,2025-03-02T20:49:33.762687Z,1
5298293,2025-03-02T20:49:33.762677Z,2025-03-02T20:49:33.762682Z,5
5298294,2025-03-02T20:49:33.762690Z,2025-03-02T20:49:33.762691Z,1
5298295,2025-03-02T20:49:33.762688Z,2025-03-02T20:49:33.762696Z,8
5298296,2025-03-02T20:49:33.762684Z,2025-03-02T20:49:33.762686Z,2
5298297,2025-03-02T20:49:33.762676Z,2025-03-02T20:49:33.762681Z,5
5298298,2025-03-02T20:49:39.975672Z,2025-03-02T20:49:39.975678Z,6
5298299,2025-03-02T20:49:39.975670Z,2025-03-02T20:49:39.975678Z,8
5298300,2025-03-02T20:49:45.655184Z,2025-03-02T20:49:45.655190Z,6
5298301,2025-03-02T20:49:45.655195Z,2025-03-02T20:49:45.655197Z,2
5298302,2025-03-02T20:49:45.655194Z,2025-03-02T20:49:45.655200Z,6
5298303,2025-03-02T20:49:45.655194Z,2025-03-02T20:49:45.655196Z,2
5298304,2025-03-02T20:49:45.655185Z,2025-03-02T20:49:45.655191Z,6
5298305,2025-03-02T20:49:51.966810Z,2025-03-02T20:49:51.966817Z,7
5298306,2025-03-02T20:49:51.966808Z,2025-03-02T20:49:51.966816Z,8
5298307,2025-03-02T20:50:03.909253Z,2025-03-02T20:50:03.909254Z,1
5298308,2025-03-02T20:50:03.909241Z,2025-03-02T20:50:03.909249Z,8
5298309,2025-03-02T20:50:03.909257Z,2025-03-02T20:50:03.909258Z,1
5298310,2025-03-02T20:50:03.909253Z,2025-03-02T20:50:03.909260Z,7
5298311,2025-03-02T20:50:03.909254Z,2025-03-02T20:50:03.909256Z,2
5298312,2025-03-02T20:50:03.909258Z,2025-03-02T20:50:03.909259Z,1
5298313,2025-03-02T20:50:03.909245Z,2025-03-02T20:50:03.909250Z,5
5298314,2025-03-02T20:50:10.108656Z,2025-03-02T20:50:10.108662Z,6
5298315,2025-03-02T20:50:10.108646Z,2025-03-02T20:50:10.108652Z,6
5298316,2025-03-02T20:50:15.694766Z,2025-03-02T20:50:15.694771Z,5
5298317,2025-03-02T20:50:15.694769Z,2025-03-02T20:50:15.694775Z,6
5298318,2025-03-02T20:50:15.694759Z,2025-03-02T20:50:15.694766Z,7
5298319,2025-03-02T20:50:21.944922Z,2025-03-02T20:50:21.944923Z,1
5298320,2025-03-02T20:50:21.944907Z,2025-03-02T20:50:21.944916Z,9
5298321,2025-03-02T20:50:21.944927Z,2025-03-02T20:50:21.944928Z,1
5298322,2025-03-02T20:50:21.944930Z,2025-03-02T20:50:21.944935Z,5
5298323,2025-03-02T20:50:21.944927Z,2025-03-02T20:50:21.944929Z,2
5298324,2025-03-02T20:50:21.944920Z,2025-03-02T20:50:21.944927Z,7
5298325,2025-03-02T20:50:21.944927Z,2025-03-02T20:50:21.944928Z,1
5298326,2025-03-02T20:50:21.944915Z,2025-03-02T20:50:21.944921Z,6
5298327,2025-03-02T20:50:21.944921Z,2025-03-02T20:50:21.944924Z,3
5298328,2025-03-02T20:50:21.944913Z,2025-03-02T20:50:21.944917Z,4
5298329,2025-03-02T20:50:28.219007Z,2025-03-02T20:50:28.219016Z,9
5298330,2025-03-02T20:50:28.219018Z,2025-03-02T20:50:28.219023Z,5
5298331,2025-03-02T20:50:28.219007Z,2025-03-02T20:50:28.219014Z,7
5298332,2025-03-02T20:50:33.871603Z,2025-03-02T20:50:33.871606Z,3
5298333,2025-03-02T20:50:33.871612Z,2025-03-02T20:50:33.871618Z,6
5298334,2025-03-02T20:50:33.871598Z,2025-03-02T20:50:33.871606Z,8
5298335,2025-03-02T20:50:51.971120Z,2025-03-02T20:50:51.971130Z,10
5298336,2025-03-02T20:50:51.971135Z,2025-03-02T20:50:51.971137Z,2
5298337,2025-03-02T20:50:51.971144Z,2025-03-02T20:50:51.971150Z,6
5298338,2025-03-02T20:50:51.971132Z,2025-03-02T20:50:51.971140Z,8
5298339,2025-03-02T20:50:51.971134Z,2025-03-02T20:50:51.971136Z,2
5298340,2025-03-02T20:50:51.971138Z,2025-03-02T20:50:51.971142Z,4
5298341,2025-03-02T20:50:51.971122Z,2025-03-02T20:50:51.971130Z,8
5298342,2025-03-02T20:50:58.227186Z,2025-03-02T20:50:58.227188Z,2
5298343,2025-03-02T20:50:58.227173Z,2025-03-02T20:50:58.227182Z,9
